Timestamp,Controller,Initial State,Stabilization Time (s),Stabilization State,Result
2025-05-23 09:10:12,fis,"[0, 0, np.float64(3.241592653589793), 0]",N/A,N/A,Não estabilizado
2025-05-23 09:11:39,genetic-fuzzy,"[0, 0, np.float64(3.241592653589793), 0]",N/A,N/A,Não estabilizado
2025-05-23 09:12:29,fis,"[0, 0, np.float64(3.241592653589793), 0]",N/A,N/A,Não estabilizado
2025-05-23 09:12:41,genetic-fuzzy,"[0, 0, np.float64(3.241592653589793), 0]",N/A,N/A,Não estabilizado
2025-05-23 18:29:12,neuro-fuzzy,0,0,3.241592653589793,0,30.0,False
2025-05-23 18:29:15,genetic-fuzzy,0,0,3.241592653589793,0,30.0,False
2025-05-23 18:29:35,neuro-fuzzy,0,0,3.241592653589793,0,30.0,False
2025-05-23 18:29:51,neuro-fuzzy,0,0,3.241592653589793,0,30.0,False
2025-05-23 18:30:15,neuro-fuzzy,0,0,3.241592653589793,0,30.0,False
2025-05-23 18:30:37,fis,0,0,3.241592653589793,0,30.0,False
2025-05-23 18:30:42,fis,0,0,3.241592653589793,0,30.0,False
2025-05-23 18:30:46,fis,0,0,3.241592653589793,0,30.0,False
2025-05-23 18:30:51,fis,0,0.4,3.241592653589793,0,30.0,False
2025-05-23 18:31:03,fis,0,0.6,3.241592653589793,0,30.0,False
2025-05-23 18:31:10,fis,0,0.4,3.241592653589793,0,30.0,False
2025-05-23 18:31:28,fis,0,0.2,3.241592653589793,0,30.0,False
2025-05-23 18:31:34,fis,0,0.4,3.241592653589793,0,30.0,False
2025-05-23 18:31:40,fis,0,0.5,3.241592653589793,0,30.0,False
2025-05-23 18:31:44,fis,0,0.9,3.241592653589793,0,30.0,False
2025-05-23 18:32:04,fis,0,0.9,3.241592653589793,0,30.0,False
2025-05-23 18:32:11,fis,0,1.6,3.241592653589793,0,30.0,False
2025-05-23 18:32:19,fis,0,0.7,3.241592653589793,0,30.0,False
2025-05-23 18:32:24,fis,0,0.3,3.241592653589793,0,30.0,False
2025-05-23 18:32:33,fis,0,-0.2,3.241592653589793,0,30.0,False
2025-05-23 18:32:38,fis,0,-0.4,3.241592653589793,0,30.0,False
2025-05-23 18:32:48,fis,0,-0.8,3.241592653589793,0,30.0,False
2025-05-23 18:32:56,fis,0,-0.9,3.241592653589793,0,30.0,False
2025-05-23 18:32:59,fis,0,-1.4,3.241592653589793,0,30.0,False
2025-05-23 18:33:07,fis,0,-1.4,3.241592653589793,1.1,30.0,False
2025-05-23 18:33:15,fis,0,0,3.241592653589793,0,30.0,False
2025-05-23 18:33:19,genetic-fuzzy,0,0,3.241592653589793,0,0.6,True
2025-05-23 18:34:44,neuro-fuzzy,0,0,3.241592653589793,0,30.0,False
2025-05-23 18:34:59,neuro-fuzzy,0,0,3.241592653589793,0,30.0,False
2025-05-23 18:35:13,neuro-fuzzy,0,0.1,3.241592653589793,0,30.0,False
2025-05-23 18:35:26,neuro-fuzzy,0,0.3,3.241592653589793,0,30.0,False
2025-05-24 11:00:37,fis,0,0,3.241592653589793,0,30.0,False
2025-05-24 11:01:11,genetic-fuzzy,0,0,3.241592653589793,0,27.9,True
2025-05-24 11:02:09,neuro-fuzzy,0,0,3.241592653589793,0,30.0,False
2025-05-24 11:02:29,neuro-fuzzy,0,0,3.241592653589793,0,30.0,False
2025-05-24 11:02:35,neuro-fuzzy,0,0,3.241592653589793,0,30.0,False
2025-05-24 11:02:40,neuro-fuzzy,0,0,3.241592653589793,0,30.0,False
2025-05-24 11:02:45,neuro-fuzzy,0,0,3.241592653589793,0,30.0,False
2025-05-24 11:09:50,fis,0,0,3.241592653589793,0,20.0,False
2025-05-24 11:09:55,genetic-fuzzy,0,0,3.241592653589793,0,20.0,False
2025-05-24 11:09:59,genetic-fuzzy,0,0,3.241592653589793,0,20.0,False
2025-05-24 11:10:00,genetic-fuzzy,0,0,3.241592653589793,0,20.0,False
2025-05-24 11:10:02,genetic-fuzzy,0,0,3.241592653589793,0,20.0,False
2025-05-24 11:10:03,fis,0,0,3.241592653589793,0,20.0,False
2025-05-24 11:10:07,genetic-fuzzy,0,0,3.241592653589793,0,20.0,False
2025-05-24 11:10:14,neuro-fuzzy,0,0,3.241592653589793,0,20.0,False
2025-05-24 11:10:32,neuro-fuzzy,0,0,3.241592653589793,0,20.0,False
2025-05-24 11:10:36,neuro-fuzzy,0,0,3.241592653589793,0,20.0,False
2025-05-24 11:10:40,neuro-fuzzy,0,0,3.241592653589793,0,20.0,False
2025-05-24 11:10:56,neuro-fuzzy,0,0,3.241592653589793,0,20.0,False
2025-05-24 11:40:16,fis,0,0,3.241592653589793,0,20.0,False,6.1830013818565215,0.0001416540297253739
2025-05-24 11:40:35,genetic-fuzzy,0,0,3.241592653589793,0,20.0,False,6.180143833812608,0.001577915896104998
2025-05-24 11:41:54,fis,0,0,3.241592653589793,0,30.0,False,6.1830013818565215,0.0001416540297253739
2025-05-24 11:41:57,fis,0,0,3.241592653589793,0,30.0,False,6.1830013818565215,0.0001416540297253739
2025-05-24 11:42:02,genetic-fuzzy,0,0,3.241592653589793,0,30.0,False,6.180143833812608,0.001577915896104998
2025-05-24 11:42:04,genetic-fuzzy,0,0,3.241592653589793,0,30.0,False,6.180143833812608,0.001577915896104998
2025-05-24 11:42:09,genetic-fuzzy,0,0,3.241592653589793,0,30.0,False,6.180143833812608,0.001577915896104998
2025-05-24 11:42:12,genetic-fuzzy,0,0,3.241592653589793,0,30.0,False,6.180143833812608,0.001577915896104998
2025-05-24 11:42:13,genetic-fuzzy,0,0,3.241592653589793,0,30.0,False,6.180143833812608,0.001577915896104998
2025-05-24 11:42:14,genetic-fuzzy,0,0,3.241592653589793,0,30.0,False,6.180143833812608,0.001577915896104998
2025-05-24 11:42:15,genetic-fuzzy,0,0,3.241592653589793,0,30.0,False,6.180143833812608,0.001577915896104998
2025-05-24 11:42:19,genetic-fuzzy,0,0,3.241592653589793,0,30.0,False,6.180143833812608,0.001577915896104998
2025-05-24 11:42:20,genetic-fuzzy,0,0,3.241592653589793,0,30.0,False,6.180143833812608,0.001577915896104998
2025-05-24 11:42:21,genetic-fuzzy,0,0,3.241592653589793,0,30.0,False,6.180143833812608,0.001577915896104998
2025-05-24 11:42:24,genetic-fuzzy,0,0,3.241592653589793,0,30.0,False,6.180143833812608,0.001577915896104998
2025-05-24 11:42:25,genetic-fuzzy,0,0,3.241592653589793,0,30.0,False,6.180143833812608,0.001577915896104998
2025-05-24 11:42:26,genetic-fuzzy,0,0,3.241592653589793,0,30.0,False,6.180143833812608,0.001577915896104998
2025-05-24 11:42:27,genetic-fuzzy,0,0,3.241592653589793,0,30.0,False,6.180143833812608,0.001577915896104998
2025-05-24 11:42:27,genetic-fuzzy,0,0,3.241592653589793,0,30.0,False,6.180143833812608,0.001577915896104998
2025-05-24 11:42:28,genetic-fuzzy,0,0,3.241592653589793,0,30.0,False,6.180143833812608,0.001577915896104998
2025-05-24 11:42:28,genetic-fuzzy,0,0,3.241592653589793,0,30.0,False,6.180143833812608,0.001577915896104998
2025-05-24 11:42:29,genetic-fuzzy,0,0,3.241592653589793,0,30.0,False,6.180143833812608,0.001577915896104998
2025-05-24 11:42:31,genetic-fuzzy,0,0,3.241592653589793,0,30.0,False,6.180143833812608,0.001577915896104998
2025-05-24 11:42:32,genetic-fuzzy,0,0,3.241592653589793,0,30.0,False,6.180143833812608,0.001577915896104998
2025-05-24 11:42:33,genetic-fuzzy,0,0,3.241592653589793,0,30.0,False,6.180143833812608,0.001577915896104998
2025-05-24 11:42:39,genetic-fuzzy,0,0,3.241592653589793,0,30.0,False,6.180143833812608,0.001577915896104998
2025-05-24 11:42:41,genetic-fuzzy,0,0,3.241592653589793,0,30.0,False,6.180143833812608,0.001577915896104998
2025-05-24 11:42:43,genetic-fuzzy,0,0,3.241592653589793,0,30.0,False,6.180143833812608,0.001577915896104998
2025-05-24 11:42:48,genetic-fuzzy,0,0,3.241592653589793,0,30.0,False,6.180143833812608,0.001577915896104998
2025-05-24 11:42:50,genetic-fuzzy,0,0,3.241592653589793,0,30.0,False,6.180143833812608,0.001577915896104998
2025-05-24 11:42:52,genetic-fuzzy,0,0,3.241592653589793,0,30.0,False,6.180143833812608,0.001577915896104998
2025-05-24 11:43:36,fis,0,0,3.241592653589793,0,30.0,False,6.1830013818565215,0.0001416540297253739
2025-05-24 11:43:53,genetic-fuzzy,0,0,3.241592653589793,0,30.0,False,6.180143833812608,0.001577915896104998
